waypoint,step,actual_distance_m,simulated_distance_m,distance_error_m,distance_error_pct,distance_accuracy_pct,actual_path_loss_db,simulated_path_loss_db,path_loss_error_db,path_loss_error_pct,path_loss_accuracy_pct,path_loss_model,actual_snr_db,simulated_snr_db,snr_error_db,snr_error_pct,snr_accuracy_pct,actual_rsrp_dbm,simulated_rsrp_dbm,actual_rssi_dbm,simulated_rssi_dbm,actual_prr_pct,simulated_prr_pct,prr_error_pct,prr_accuracy_pct,actual_speed_src_kmh,simulated_speed_src_kmh,actual_speed_dst_kmh,simulated_speed_dst_kmh,calibration_enabled,realistic_speed_enabled,dataset_snr_db,dataset_snr_vs_calculated,dataset_rsrp_dbm,rsrp_error_dbm,rsrp_accuracy_pct,dataset_rssi_dbm,rssi_error_dbm,rssi_accuracy_pct,dataset_noise_power,dataset_rx_power_dbm
46,329,16.020784322571078,14.149358349684226,-1.8714259728868523,-11.681238166662483,88.31876183333752,85.07328166492638,83.0502681121477,-2.0230135527786786,-2.377965811577147,97.62203418842286,3GPP,27.926718335073616,29.949731887852295,2.0230135527786786,7.244007435839474,92.75599256416052,-65.07328166492638,-63.050268112147705,-65.05933677640394,-63.04151075259565,99.99894919578576,99.99961785084959,0.000668655063833512,99.99933133790984,33.891600000000004,34.4472,35.7436,36.114,True,True,15.90212,-12.024598335073616,-69.61742,6.56715188785229,90.56679795394273,-41.942934,-21.098576752595648,49.696945968072605,0.00168014026,0.080592596
44,337,16.464966590972907,13.902667166629806,-2.5622994243431005,-15.562129508042297,84.43787049195771,85.5186721644795,82.76381986239122,-2.754852302088281,-3.2213459731809535,96.77865402681904,3GPP,27.481327835520503,30.236180137608784,2.754852302088281,10.02445121493564,89.97554878506436,-65.5186721644795,-62.763819862391216,-65.50322392878046,-62.75562094921526,99.99868708688795,99.99966884472849,0.0009817578405346694,99.99901822926967,36.114,33.891600000000004,34.4472,35.7436,True,True,14.382817142857142,-13.09851069266336,-71.69535238095239,8.93153251856117,87.54238284358576,-43.95623333333334,-18.799387615881926,57.231577434489175,0.0014907094523809,0.0496481833333333
48,343,15.545099188587704,13.982336010197724,-1.5627631783899805,-10.053092356832751,89.94690764316725,84.5823963020015,82.85688018875652,-1.7255161132449786,-2.0400416501372485,97.95995834986275,3GPP,28.4176036979985,30.14311981124348,1.7255161132449786,6.071997243618784,93.92800275638122,-64.5823963020015,-62.85688018875652,-64.56993966064906,-62.84850386516196,99.99917789290387,99.99965307196412,0.00047517906024552303,99.99952481703325,34.0768,36.114,35.0028,34.4472,True,True,13.61236448979592,-14.80523920820258,-72.33008571428572,9.473205525529195,86.9028144623667,-44.58731020408164,-18.26119366108032,59.043966596108675,0.0015064690612244,0.0455258363265306
45,347,16.020784322571078,13.968816164474909,-2.0519681580961695,-12.808162926238442,87.19183707376156,85.07328166492638,82.84112521697176,-2.2321564479546225,-2.6238043299496763,97.37619567005032,3GPP,27.926718335073616,30.15887478302824,2.2321564479546225,7.992906367201839,92.00709363279816,-65.07328166492638,-62.84112521697176,-65.05933677640394,-62.83277919612567,99.99894919578576,99.99965579413941,0.0007065983536591602,99.9992933942213,35.7436,34.0768,33.891600000000004,35.0028,True,True,13.404311875,-14.522406460073617,-72.94190208333333,10.10077686636157,86.15229850351062,-45.18916041666666,-17.64361877945901,60.9560819081921,0.0012243591666666,0.0372576706249999
50,352,15.3762513675277,14.06494926638674,-1.31130210114096,-8.528100053763625,91.47189994623638,84.40453277606593,82.95282151971378,-1.451711256352155,-1.7199446624551515,98.28005533754485,3GPP,28.595467223934065,30.04717848028622,1.451711256352155,5.076718086064668,94.92328191393533,-64.40453277606593,-62.95282151971378,-64.3925752984145,-62.94425827745138,99.99924784711303,99.99963602402451,0.00038817691148551603,99.99961182016881,34.0768,35.7436,34.262,33.891600000000004,True,True,14.64812448979592,-13.947342734138145,-71.74904081632653,8.796219296612747,87.74029701786458,-44.00154285714286,-18.942715420308524,56.949883594289666,0.0013582459183673,0.0458929122448979
47,357,15.545099188587704,14.085267158097476,-1.4598320304902277,-9.390947029543243,90.60905297045676,84.5823963020015,82.97633097427646,-1.6060653277250339,-1.8988174820568768,98.10118251794313,3GPP,28.4176036979985,30.023669025723535,1.6060653277250339,5.651656433783513,94.34834356621649,-64.5823963020015,-62.976330974276465,-64.56993966064906,-62.96772129737627,99.99917789290387,99.99963172035727,0.00045382745339850317,99.99954616881563,35.0028,34.0768,34.0768,34.262,True,True,12.408876136363636,-16.008727561634863,-74.30824090909091,11.331909934814448,84.75013027333272,-46.54818863636364,-16.41953266101263,64.72573231735676,0.0011331304090909,0.0250563388636363
51,362,15.551045574790706,14.146959714244511,-1.4040858605461946,-9.02888396663381,90.97111603336619,84.588624926401,83.04750702640581,-1.5411178999951858,-1.821897331155441,98.17810266884456,3GPP,28.411375073599004,29.95249297359419,1.5411178999951858,5.424298880300428,94.57570111969957,-64.588624926401,-63.04750702640581,-64.57615043264545,-63.03875522708942,99.99917532863593,99.99961837805685,0.00044304942092310284,99.99955694692534,34.262,35.0028,33.7064,34.0768,True,True,17.502940714285714,-10.90843435931329,-69.83271428571429,6.7852072593084785,90.28362662297872,-41.993657142857145,-21.045098084232272,49.88505522955647,0.0013291292857142,0.0707980642857143
49,367,15.3762513675277,14.201573762080207,-1.1746776054474939,-7.639557765868956,92.36044223413104,84.40453277606593,83.11025791519435,-1.2942748608715817,-1.5334186663948823,98.46658133360512,3GPP,28.595467223934065,29.889742084805647,1.2942748608715817,4.526153920605602,95.47384607939439,-64.40453277606593,-63.11025791519435,-64.3925752984145,-63.101378873913845,99.99924784711303,99.99960621472883,0.00035836761580299026,99.99964162968871,34.262,34.262,34.0768,33.7064,True,True,11.250582045454546,-17.34488517847952,-76.28785454545454,13.177596630260183,82.72648154968287,-48.54458863636364,-14.556790237550203,70.0135676365665,0.0009341674772727,0.0163774722727272
54,372,15.918537370255224,14.214913830981681,-1.7036235392735435,-10.702136130024545,89.29786386997546,84.96900869546047,83.12554882347095,-1.8434598719895234,-2.1695673520173853,97.83043264798262,3GPP,28.030991304539526,29.87445117652905,1.8434598719895234,6.576506167625193,93.4234938323748,-64.96900869546047,-63.12554882347095,-64.95539411465285,-63.1166384973189,99.99900257683582,99.99960319253525,0.0006006156994260436,99.99939937830983,34.817600000000006,34.262,33.336,34.0768,True,True,16.00733673469388,-12.023654569845647,-72.08602653061224,8.960477707141294,87.56974390406147,-44.35445102040816,-18.76218747691074,57.69942577289939,0.0008896000816326,0.0465681612244898
52,377,15.551045574790706,14.313619646729276,-1.2374259280614304,-7.957187972411201,92.0428120275888,84.588624926401,83.23824536866664,-1.3503795577343567,-1.5964079790980135,98.40359202090198,3GPP,28.411375073599004,29.76175463133336,1.3503795577343567,4.752953893418499,95.24704610658151,-64.588624926401,-63.23824536866664,-64.57615043264545,-63.22910104579738,99.99917532863593,99.99958019125849,0.0004048626225596763,99.99959513403863,33.7064,34.817600000000006,34.262,33.336,True,True,14.613076734693877,-13.798298338905127,-75.15595918367346,11.91771381500682,84.14268948935752,-47.377167346938776,-15.851933698858602,66.54098464187126,0.0005734397346938,0.0234410383673469
56,382,16.23415203577634,14.301224848180548,-1.9329271875957925,-11.90654851165657,88.09345148834343,85.28875047974776,83.22413645147952,-2.064614028268238,-2.420734289873893,97.57926571012611,3GPP,27.711249520252238,29.775863548520476,2.064614028268238,7.4504544688948595,92.54954553110514,-65.28875047974776,-63.224136451479524,-65.27409748130826,-63.21502175645195,99.99882966620683,99.99958314234813,0.0007534761412983926,99.99924651504041,35.373200000000004,33.7064,33.891600000000004,34.262,True,True,17.10464,-10.606609520252238,-69.33231020408164,6.108173752602113,91.19000400444969,-41.57833469387755,-21.636687062574396,47.96163140761763,0.0018380659387755,0.087949581632653
53,388,15.918537370255224,14.410172634117734,-1.5083647361374908,-9.475523416843332,90.52447658315667,84.96900869546047,83.34773453489387,-1.6212741605665997,-1.9080770571037828,98.09192294289622,3GPP,28.030991304539526,29.652265465106126,1.6212741605665997,5.783863092647885,94.21613690735211,-64.96900869546047,-63.347734534893874,-64.95539411465285,-63.33835699752303,99.99900257683582,99.99955656839337,0.0005539915575525356,99.99944600291676,33.336,35.373200000000004,34.817600000000006,33.891600000000004,True,True,14.43055625,-13.600435054539526,-75.94094583333333,12.593211298439456,83.41709974737789,-48.140775,-15.19758199752303,68.43095692264399,0.0004822317083333,0.0173286052083333
58,392,16.68515439936061,14.365447253580186,-2.3197071457804235,-13.902820976408325,86.09717902359168,85.7350237650806,83.29710834069097,-2.4379154243896295,-2.843546682939836,97.15645331706017,3GPP,27.264976234919402,29.70289165930903,2.4379154243896295,8.941564457581624,91.05843554241838,-65.7350237650806,-63.29710834069097,-65.71878792955465,-63.28783936775049,99.99853709714533,99.99956765209888,0.001030554953544538,99.99896942997022,35.7436,33.336,34.4472,34.817600000000006,True,True,19.068897916666668,-8.196078318252734,-68.34566041666666,5.048552075975692,92.6132075610984,-40.55253125,-22.735308117750492,43.93615535959795,0.0010581340208333,0.1142793062499999
55,398,16.23415203577634,14.405384379847087,-1.8287676559292532,-11.264941044651236,88.73505895534876,85.28875047974776,83.34232206162685,-1.9464284181209166,-2.282163130743844,97.71783686925616,3GPP,27.711249520252238,29.657677938373155,1.9464284181209166,7.023964822295027,92.97603517770497,-65.28875047974776,-63.342322061626845,-65.27409748130826,-63.33295619131655,99.99882966620683,99.99955776679663,0.0007281005897965542,99.99927189088889,33.891600000000004,35.7436,35.373200000000004,34.4472,True,True,16.325456041666666,-11.385793478585573,-73.48464583333333,10.142323771706486,86.1980368052535,-45.70229583333333,-17.630660357983217,61.42281249441269,0.0005789015208333,0.0355855370833333
60,402,17.05567690755265,14.354849254775205,-2.7008276527774466,-15.835358909627661,84.16464109037234,86.09272616156899,83.28508900288281,-2.807637158686177,-3.2611781318402255,96.73882186815977,3GPP,26.90727383843101,29.714910997117187,2.807637158686177,10.434491340687574,89.56550865931243,-66.09272616156899,-63.28508900288281,-66.07509928815414,-63.27584561962672,99.99825060318454,99.99957024256373,0.0013196393791901073,99.99868033753468,35.5584,33.891600000000004,34.817600000000006,35.373200000000004,True,True,18.2569,-8.650373838431008,-69.45150425531915,6.166415252436337,91.12126466006089,-41.686297872340425,-21.589547747286296,48.209486451874795,0.0009754309361702,0.0871971319148936
57,408,16.68515439936061,14.348826832600407,-2.336327566760202,-14.002433006252147,85.99756699374785,85.7350237650806,83.27825493549204,-2.4567688295885546,-2.8655370019144764,97.13446299808552,3GPP,27.264976234919402,29.721745064507957,2.4567688295885546,9.010713262394365,90.98928673760564,-65.7350237650806,-63.27825493549204,-65.71878792955465,-63.26902607077397,99.99853709714533,99.999571708547,0.001034611401664165,99.99896537346275,34.4472,35.5584,35.7436,34.817600000000006,True,True,17.09033404255319,-10.17464219236621,-72.54981063829787,9.271555702805827,87.2204274260207,-44.72482765957447,-18.544198411199496,58.537127180568035,0.0005945480638297,0.042179714893617
61,412,17.196223806238162,14.19843824866807,-2.997785557570092,-17.432813106808975,82.56718689319102,86.22638097456247,83.10666178244136,-3.11971919212111,-3.618056512242412,96.38194348775758,3GPP,26.773619025437526,29.893338217558636,3.11971919212111,11.652213281876742,88.34778671812326,-66.22638097456247,-63.106661782441364,-66.20820434901528,-63.097790082819294,99.9981297029863,99.99960692214192,0.001477219155617604,99.99852275321548,35.188,34.4472,34.6324,35.7436,True,True,18.644736734693875,-8.12888229074365,-68.99855714285714,5.8918953604157736,91.46084265469932,-41.23714693877551,-21.860643144043785,46.98798348852766,0.0009853809183673,0.0888677510204081
59,418,17.05567690755265,14.163876398405371,-2.8918005091472807,-16.95506150135105,83.04493849864895,86.09272616156899,83.06696995420927,-3.02575620735972,-3.514531763904568,96.48546823609543,3GPP,26.90727383843101,29.93303004579073,3.02575620735972,11.245123625412045,88.75487637458795,-66.09272616156899,-63.06696995420927,-66.07509928815414,-63.058178885404715,99.99825060318454,99.99961464620225,0.001364043017701988,99.99863593311936,34.817600000000006,35.188,35.5584,34.6324,True,True,15.93889761904762,-10.96837621938339,-72.53968571428571,9.47271576007644,86.9413333311273,-44.7797,-18.278478885404716,59.181327955737274,0.0008272895238095,0.0416324
64,422,17.477026401445567,14.16891308053951,-3.308113320906058,-18.928353399022363,81.07164660097763,86.49017298226825,83.0727602505088,-3.4174127317594554,-3.951215050130695,96.0487849498693,3GPP,26.50982701773175,29.927239749491207,3.4174127317594554,12.891116677123673,87.10888332287632,-66.49017298226825,-63.07276025050879,-66.47086060961293,-63.06395746494146,99.99786601608356,99.99961352893368,0.0017475128501160953,99.99825244985745,34.4472,34.817600000000006,34.0768,35.5584,True,True,16.0776164,-10.432210617731752,-70.79489,7.722129749491202,89.09224980857911,-43.022678,-20.04127946494146,53.41694102598294,0.0015934765,0.064844434
62,428,17.196223806238162,14.237122899970998,-2.959100906267164,-17.207852954284707,82.7921470457153,86.22638097456247,83.15097392263111,-3.0754070519313643,-3.566666044860025,96.43333395513997,3GPP,26.773619025437526,29.84902607736889,3.0754070519313643,11.486706556216514,88.51329344378348,-66.22638097456247,-63.15097392263111,-66.20820434901528,-63.14201133330677,99.9981297029863,99.99959811592097,0.0014684129346704822,99.99853155960113,34.6324,34.4472,35.188,34.0768,True,True,15.558805555555557,-11.21481346988197,-72.51178333333333,9.360809410702217,87.0906368863237,-44.72296388888888,-18.41904744441789,58.815235300194445,0.0009065566388888,0.0450465155555555
66,433,17.3878471940073,14.302761550723558,-3.085085643283742,-17.742769469167026,82.25723053083297,86.40685820546915,83.2258863337147,-3.1809718717544513,-3.6813881881810055,96.318611811819,3GPP,26.59314179453085,29.774113666285302,3.1809718717544513,11.961624904390389,88.03837509560961,-66.40685820546915,-63.2258863337147,-66.38791198979986,-63.21676796925963,99.99795308435175,99.99958277746414,0.0016296931123918057,99.99837027352848,33.52120000000001,34.6324,33.52120000000001,35.188,True,True,14.0272396,-12.565902194530851,-72.46886599999999,9.242979666285294,87.24558534380088,-44.694468,-18.522299969259628,58.557958516790876,0.0016758489,0.039838114
63,438,17.477026401445567,14.293698612253738,-3.1833277891918286,-18.214355898258113,81.7856441017419,86.49017298226825,83.21556341889425,-3.2746095633739998,-3.786105924479238,96.21389407552076,3GPP,26.50982701773175,29.78443658110575,3.2746095633739998,12.352436555635373,87.64756344436462,-66.49017298226825,-63.21556341889425,-66.47086060961293,-63.20646667984063,99.99786601608356,99.9995849253836,0.0017189093000382627,99.99828105401794,34.0768,33.52120000000001,34.4472,33.52120000000001,True,True,13.3493124,-13.160514617731751,-74.24664200000001,11.03107858110576,85.1426565781847,-46.475462,-16.73100467984063,64.00034779677793,0.00098127794,0.0306987482
68,443,17.30887436606231,14.260296132321626,-3.048578233740683,-17.612804676184272,82.38719532381573,86.33272110890397,83.17746055588881,-3.155260553015154,-3.654767870729994,96.34523212927,3GPP,26.667278891096032,29.822539444111186,3.155260553015154,11.831955430850755,88.16804456914925,-66.33272110890397,-63.177460555888814,-66.31409488675976,-63.168443195629116,99.9980275699807,99.99959275826627,0.0015651882855678423,99.99843478084158,32.2248,34.0768,33.1508,34.4472,True,True,14.295234285714288,-12.372044605381744,-73.92576904761906,10.748308491730242,85.46067409213322,-46.19223571428572,-16.976207481343394,63.248785821178124,0.001014083547619,0.0271031119047619
65,448,17.3878471940073,14.053153465860797,-3.334693728146503,-19.1783013212573,80.8216986787427,86.40685820546915,82.93915723172637,-3.4677009737427795,-4.013224234466253,95.98677576553375,3GPP,26.59314179453085,30.06084276827363,3.4677009737427795,13.039831850390643,86.96016814960936,-66.40685820546915,-62.93915723172637,-66.38791198979986,-62.93062086339157,99.99795308435175,99.99963850227628,0.0016854179245342493,99.99831454757567,33.52120000000001,32.2248,33.52120000000001,33.1508,True,True,13.190609,-13.40253279453085,-76.29231399999999,13.353156768273621,82.49737612064877,-48.518816,-14.411804863391566,70.29646217378519,0.00061939404,0.0159696834
70,452,16.97842022011458,13.918580968045882,-3.059839252068697,-18.021931442382733,81.97806855761726,86.01878808144005,82.78245115328822,-3.236336928151829,-3.762360526502374,96.23763947349762,3GPP,26.98121191855995,30.21754884671178,3.236336928151829,11.994779693070805,88.00522030692919,-66.01878808144005,-62.78245115328822,-66.00145817030406,-62.77421702450529,99.9983140947726,99.9996657454,0.001351650627398726,99.99864832658467,31.1136,33.52120000000001,32.7804,33.52120000000001,True,True,17.743317551020407,-9.237894367539543,-69.16398571428572,6.381534560997494,90.77332733923198,-41.40470612244898,-21.369510902056312,48.38869079553712,0.0021248266734693,0.0976197224489796
67,458,17.30887436606231,13.64334901810404,-3.665525347958269,-21.177144570101582,78.82285542989842,86.33272110890397,82.4571772412283,-3.875543867675674,-4.489078784840905,95.5109212151591,3GPP,26.667278891096032,30.542822758771706,3.875543867675674,14.53295585013619,85.46704414986381,-66.33272110890397,-62.457177241228294,-66.31409488675976,-62.44953677331836,99.9980275699807,99.99971591697877,0.0016883469980655263,99.99831161969982,33.1508,31.1136,32.2248,32.7804,True,True,13.9546174,-12.712661491096032,-76.751826,14.2946487587717,81.37549358269118,-49.066686,-13.38285077331836,72.72517900777248,0.00044124028,0.0138869012
72,463,16.428895693069936,13.681307302055831,-2.747588391014105,-16.72412097773009,83.2758790222699,85.48295410697271,82.50242506705743,-2.9805290399152824,-3.4866940094108947,96.5133059905891,3GPP,27.517045893027287,30.49757493294257,2.9805290399152824,10.83157345996409,89.16842654003591,-65.48295410697271,-62.50242506705743,-65.46763217956541,-62.49470465038396,99.99871032580864,99.999709416674,0.000999090865349217,99.99900089624947,30.558,33.1508,32.2248,32.2248,True,True,14.360326734693878,-13.15671915833341,-73.94857551020408,11.44615044314665,84.52147270697972,-46.16914489795919,-16.325559752424766,64.63967485534607,0.0008211095714285,0.0339179244897959
69,469,16.97842022011458,13.597891621955348,-3.3805285981592306,-19.910737008112626,80.08926299188738,86.01878808144005,82.40282422489344,-3.615963856546614,-4.203690771745268,95.79630922825473,3GPP,26.98121191855995,30.597175775106564,3.615963856546614,13.401784424884374,86.59821557511563,-66.01878808144005,-62.402824224893436,-66.00145817030406,-62.3952787009253,99.9983140947726,99.99972353337962,0.0014094386070269138,99.99859053763078,32.7804,30.558,31.1136,32.2248,True,True,17.159682244897958,-9.821529673661992,-72.1384469387755,9.735622713882066,86.50425241044519,-44.42317551020408,-17.97210319072122,59.543407277147494,0.0006620924489795,0.0532798336734693
73,472,16.319096840044626,13.580070105685706,-2.7390267343589194,-16.784180896811378,83.21581910318862,85.3737446310962,82.38146559424459,-2.9922790368516132,-3.5049171730505506,96.49508282694944,3GPP,27.6262553689038,30.618534405755412,2.9922790368516132,10.831287110375921,89.16871288962408,-65.3737446310962,-62.38146559424459,-65.35880253739505,-62.373957056128766,99.99877885912032,99.99972647013657,0.0009476110162438545,99.99905237741194,30.0024,32.43,29.2616,31.1136,True,True,11.916598695652176,-15.709656673251622,-76.61027391304347,14.228808318798883,81.42702330636581,-48.79762608695652,-13.576330969172247,72.17829624543731,0.000748396847826,0.0147994215217391
76,479,16.091296468521435,13.66531247960763,-2.4259839889138046,-15.076373700898685,84.92362629910131,85.14480401186665,82.48337390833326,-2.661430103533391,-3.1257692520643614,96.87423074793564,3GPP,27.855195988133346,30.516626091666737,2.661430103533391,9.55451939619162,90.44548060380838,-65.14480401186665,-62.48337390833326,-65.13062794619658,-62.47568725468389,99.99891093821245,99.99971217149908,0.0008012332866371707,99.99919875798734,26.483600000000003,30.002399999999998,27.2244,29.2616,True,True,14.8695,-12.985695988133346,-68.7534,6.270026091666736,90.88041305351192,-41.0689,-21.40678725468389,47.87591765378695,0.00240808,0.0785924
77,489,15.658129446558654,13.591957853047349,-2.0661715935113047,-13.195519941019572,86.80448005898043,84.70038561155786,82.39571586501566,-2.304669746542203,-2.720967242240887,97.27903275775911,3GPP,28.299614388442137,30.60428413498434,2.304669746542203,8.14382031821414,91.85617968178586,-64.70038561155786,-62.39571586501566,-64.687586413621,-62.38818267046404,99.99912793424424,99.9997245142449,0.0005965800006606514,99.99940341479672,22.0388,26.483600000000003,25.1872,27.2244,True,True,19.035075,-9.264539388442138,-68.45063333333333,6.054917468317669,91.1543295168182,-40.70955833333333,-21.678624337130714,46.74807287363746,0.001046474625,0.112185075
80,498,14.769333321035694,13.273828224812727,-1.495505096222967,-10.125745446430857,89.87425455356914,83.74867359456735,82.00999739052557,-1.7386762040417807,-2.076064168441428,97.92393583155857,3GPP,29.25132640543265,30.99000260947443,1.7386762040417807,5.943922610356801,94.05607738964319,-63.74867359456735,-62.00999739052557,-63.73839017871832,-62.00310389766529,99.99945813758487,99.9997728348769,0.00031469729202626695,99.99968530100274,18.7052,22.0388,22.5944,25.1872,True,True,17.699865714285714,-11.551460691146936,-67.82330571428572,5.813308323760154,91.42874523360827,-40.06632571428572,-21.936778183379573,45.2488397867789,0.0017711339142857,0.1254459742857142
81,507,14.020356683263428,12.738790160039018,-1.2815665232244093,-9.14075548986752,90.85924451013248,82.90110498573793,81.33994703665206,-1.5611579490858674,-1.8831569848851166,98.11684301511488,3GPP,30.09889501426207,31.660052963347937,1.5611579490858674,5.186761667981924,94.81323833201807,-62.90110498573793,-61.33994703665206,-62.89264301259678,-61.33403845077354,99.99964531513537,99.99983750412166,0.00019218898628992065,99.99980781033204,15.742,18.7052,19.0756,22.5944,True,True,14.792745652173917,-15.306149362088153,-70.09791304347826,8.757966006826194,87.5060959355608,-42.331834782608695,-19.002203668164846,55.111315713696456,0.0018682531521739,0.0776296482608695
83,516,13.444572759342426,12.226527515663376,-1.2180452436790503,-9.059754188415168,90.94024581158483,82.218152863625,80.67150750496775,-1.5466453586572442,-1.8811482680992118,98.11885173190079,3GPP,30.781847136375006,32.32849249503225,1.5466453586572442,5.024537194941653,94.97546280505834,-62.218152863624994,-60.67150750496775,-62.21092120420553,-60.66644131200255,99.99974791794365,99.99988366972624,0.00013575178259372933,99.9998642478752,12.964,15.742000000000003,15.0012,19.0756,True,True,17.8640876,-12.917759536375005,-68.36187,7.690362495032247,88.75050888012242,-40.564322,-20.10211931200255,50.4438424682593,0.0014957111,0.108998718
85,524,13.2079556279927,11.90267175866329,-1.3052838693294095,-9.882557952897834,90.11744204710217,81.92897519295286,80.2343072901703,-1.6946679027825553,-2.0684597833567464,97.93154021664326,3GPP,31.071024807047138,32.76569270982969,1.6946679027825553,5.454174470609003,94.545825529391,-61.92897519295286,-60.23430729017031,-61.92220901403364,-60.22972601944562,99.99978185365194,99.99990651196555,0.00012465831360941593,99.99987534141445,10.926800000000002,12.964,11.4824,15.001199999999999,True,True,20.632706400000004,-10.438318407047134,-65.677744,5.443436709829697,91.71190059477424,-37.880448,-22.34927801944562,41.00049181190882,0.00152629744,0.253576842
88,533,12.65760253544302,11.56877130792643,-1.0888312275165912,-8.602191643067593,91.3978083569324,81.23581967721671,79.77091149621415,-1.4649081810025564,-1.8032786359800868,98.19672136401991,3GPP,31.76418032278329,33.229088503785846,1.4649081810025564,4.611824281679421,95.38817571832058,-61.23581967721671,-59.770911496214154,-61.23005097910243,-59.766793655411476,99.99984574778229,99.9999258466126,8.009883030979381e-05,99.99991990104614,4.4448,10.926800000000002,6.8524,11.4824,True,True,16.598346799999998,-15.165833522783291,-64.855256,5.084344503785843,92.16047423544849,-37.092826,-22.673967655411474,38.87236401073493,0.0052982768599999,0.27216903
93,538,12.420316562396748,11.424107844108699,-0.9962087182880488,-8.020799737940097,91.9792002620599,80.92761508540336,79.56597617905497,-1.3616389063483894,-1.6825392727951323,98.31746072720487,3GPP,32.07238491459664,33.43402382094503,1.3616389063483894,4.2455180990568815,95.75448190094312,-60.92761508540336,-59.56597617905497,-60.922241339774565,-59.562048052167384,99.99986777738698,99.99993306860337,6.52912163872088e-05,99.99993470869728,0.0,4.4468000000000005,0.0,6.8524,True,True,21.063180000000003,-11.009204914596637,-65.722518,6.156541820945023,90.63252290342098,-37.924974,-21.637074052167385,42.94768916079577,0.00132597116,0.203684212
73,3544,16.319096840044626,23.06415262906257,6.745055789017943,41.332286064180856,58.667713935819144,85.3737446310962,91.00779652256003,5.634051891463827,6.599279340280573,93.40072065971943,3GPP,27.6262553689038,21.992203477439972,-5.634051891463827,-20.393831216826925,79.60616878317308,-65.3737446310962,-71.00779652256003,-65.35880253739505,-70.95336636228323,99.99877885912032,99.97957786250053,-0.019200996619787247,99.98079876890613,30.0024,46.76400000000001,29.2616,50.004000000000005,True,True,11.916598695652176,-15.709656673251622,-76.61027391304347,5.602477390483443,92.68704169255088,-48.79762608695652,-22.155740275326714,54.596684199666655,0.000748396847826,0.0147994215217391
69,3549,16.97842022011458,23.33589879938099,6.3574785792664095,37.44446477849932,62.55553522150068,86.01878808144005,91.19856012297647,5.179772041536424,6.02167521429431,93.9783247857057,3GPP,26.98121191855995,21.801439877023526,-5.179772041536424,-19.197699707378007,80.802300292622,-66.01878808144005,-71.19856012297647,-66.00145817030406,-71.14170176622386,99.9983140947726,99.97753449894208,-0.02077959583051836,99.97922005383928,32.7804,38.66400000000002,31.1136,41.90400000000002,True,True,17.159682244897958,-9.821529673661992,-72.1384469387755,0.9398868157990279,98.69710694410054,-44.42317551020408,-26.71852625601978,39.85453324946911,0.0006620924489795,0.0532798336734693
72,3551,16.428895693069936,23.44461171704336,7.015716023973425,42.70351553167877,57.29648446832123,85.48295410697271,91.27425431387428,5.7913002069015675,6.774801207331205,93.22519879266879,3GPP,27.517045893027287,21.72574568612572,-5.7913002069015675,-21.046227961443567,78.95377203855644,-65.48295410697271,-71.27425431387428,-65.46763217956541,-71.21640290217145,99.99871032580864,99.97666815242005,-0.022042173388598485,99.97795754233552,30.558,35.42400000000003,32.2248,38.66400000000002,True,True,14.360326734693878,-13.15671915833341,-73.94857551020408,2.6743211963297995,96.38353926647204,-46.16914489795919,-25.04725800421226,45.74892374643175,0.0008211095714285,0.0339179244897959
67,3556,17.30887436606231,23.66363330505591,6.3547589389936014,36.71387754395771,63.28612245604229,86.33272110890397,91.42569365177604,5.092972542872076,5.899237829475537,94.10076217052446,3GPP,26.667278891096032,21.574306348223956,-5.092972542872076,-19.09820857115112,80.90179142884888,-66.33272110890397,-71.42569365177604,-66.31409488675976,-71.36580345700138,99.9980275699807,99.97483332767399,-0.023194242306715296,99.97680530019406,33.1508,30.558,32.2248,32.2248,True,True,13.9546174,-12.712661491096032,-76.751826,5.32613234822395,93.06057897798556,-49.066686,-22.29911745700138,54.553447002715075,0.00044124028,0.0138869012
70,3561,16.97842022011458,23.66942220229254,6.691001982177962,39.40886075048982,60.59113924951018,86.01878808144005,91.42967726234971,5.410889180909663,6.2903573760964795,93.70964262390352,3GPP,26.98121191855995,21.570322737650287,-5.410889180909663,-20.054285171629367,79.94571482837063,-66.01878808144005,-71.42967726234971,-66.00145817030406,-71.3697324850417,99.9983140947726,99.97478316326118,-0.023530931511416497,99.9764686717727,31.1136,33.1508,32.7804,32.2248,True,True,17.743317551020407,-9.237894367539543,-69.16398571428572,-2.265691548063998,96.72417440281204,-41.40470612244898,-29.965026362592717,27.628936010377444,0.0021248266734693,0.0976197224489796
65,3570,17.3878471940073,23.820161095386048,6.432313901378748,36.993158667713836,63.006841332286164,86.40685820546915,91.53306618175921,5.126207976290061,5.932640166247355,94.06735983375265,3GPP,26.59314179453085,21.46693381824079,-5.126207976290061,-19.27642854649208,80.72357145350792,-66.40685820546915,-71.53306618175921,-66.38791198979986,-71.47168738433668,99.99795308435175,99.97344566590152,-0.024507418450227192,99.97549207989331,33.52120000000001,31.1136,33.52120000000001,32.7804,True,True,13.190609,-13.40253279453085,-76.29231399999999,4.75924781824078,93.76182531540361,-48.518816,-22.952871384336675,52.69284521630397,0.00061939404,0.0159696834
