timestamp,timestamp_iso,lat,lon,Source,Destination,Scenario,time_epoch,SNR,RSRP,RSSI,NOISE POWER,RX_GAIN,SubFrame_NUMBER,SubFrame_LENGHT,Rx_power,MCS,Received Packets,ts_gps_source,Latitude_source,Longitude_source,Altitude_source,speed_kmh_source,COG_source,precipIntensity_source,precipProbability_source,temperature_source,apparentTemperature_source,dewPoint_source,humidity_source,pressure_source,windSpeed_source,cloudCover_source,uvIndex_source,visibility_source,Traffic_Jam_Factor_source,Traffic_Street_Name_source,Traffic_Distance_source,Pos_in_Ref_Round_source,device_source,area_source,ts_gps_destination,Latitude_destination,Longitude_destination,Altitude_destination,speed_kmh_destination,COG_destination,precipIntensity_destination,precipProbability_destination,temperature_destination,apparentTemperature_destination,dewPoint_destination,humidity_destination,pressure_destination,windSpeed_destination,cloudCover_destination,uvIndex_destination,visibility_destination,Traffic_Jam_Factor_destination,Traffic_Street_Name_destination,Traffic_Distance_destination,Pos_in_Ref_Round_destination,device_destination,area_destination,syncref_source,syncref_destination,distance,Packet_transmission_rate_hz,Sub_channels,Packet_error_ratio
1624457921.4757948,2021-06-23T14:18:41.475794Z,52.509845,13.356083333333334,4,2,S2,1624457921.4757948,14.126218666666666,-73.78786666666667,-46.02527111111112,0.0010770719555555,44.0,403.1333333333333,2.977777777777778,0.030155924,12,45,2021-06-23 16:18:41,52.509845,13.356083333333334,26.4,39.2624,262.1,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.375552768755861,2697.7235158389444,pc4,Park,2021-06-23 16:18:41,52.50987333333333,13.356341666666667,38.4,38.7068,269.4,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.85603,Kemperplatz,2.9053532128979422,2676.712763731492,pc2,Park,False,False,17.74987130667995,50,10,0.1
1624457921.511875,2021-06-23T14:18:41.511874Z,52.50987333333333,13.356341666666667,2,4,S2,1624457921.511875,12.3048084,-77.779604,-49.96422,0.00054615788,41.0,406.54,4.92,0.0121340106,12,50,2021-06-23 16:18:41,52.50987333333333,13.356341666666667,38.4,38.7068,269.4,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.85603,Kemperplatz,2.9053532128979422,2676.712763731492,pc2,Park,2021-06-23 16:18:41,52.509845,13.356083333333334,26.4,39.2624,262.1,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.375552768755861,2697.7235158389444,pc4,Park,False,False,17.74987130667995,50,10,0.0
1624457922.4463122,2021-06-23T14:18:42.446312Z,52.50986,13.356185,2,4,S2,1624457922.4463122,13.38728425,-77.256085,-49.468475,0.0004479735,41.0,499.85,6.275,0.0133863375,12,40,2021-06-23 16:18:42,52.50986,13.356185,38.5,38.52160000000001,268.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.959256207598762,2687.309963199561,pc2,Park,2021-06-23 16:18:42,52.50983166666666,13.355921666666667,26.3,39.4476,262.0,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.6862015997953583,2708.0075150441203,pc4,Park,False,False,18.082746803875832,50,10,0.2
1624457922.5066943,2021-06-23T14:18:42.506694Z,52.50983166666666,13.355921666666667,4,2,S2,1624457922.5066943,13.310999795918368,-73.17964693877552,-45.4275224489796,0.0020116843469387,44.0,506.18367346938777,3.346938775510204,0.034963735510204,12,49,2021-06-23 16:18:42,52.50983166666666,13.355921666666667,26.3,39.4476,262.0,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.6862015997953583,2708.0075150441203,pc4,Park,2021-06-23 16:18:42,52.50986,13.356185,38.5,38.52160000000001,268.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.959256207598762,2687.309963199561,pc2,Park,False,False,18.082746803875832,50,10,0.02
1624457923.438302,2021-06-23T14:18:43.438302Z,52.50984666666667,13.356028333333333,2,4,S2,1624457923.438302,12.912164516129032,-77.86677741935485,-50.08906129032258,0.0004330179677419,41.0,598.7741935483871,9.0,0.0114840206451612,12,31,2021-06-23 16:18:43,52.50984666666667,13.356028333333333,38.5,37.966,268.0,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.1613124136854163,2697.7235158389444,pc2,Park,2021-06-23 16:18:43,52.509815,13.355761666666666,26.4,39.2624,257.1,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.613108492589075,2718.2317305674965,pc4,Park,False,False,18.37194720609589,50,10,0.38
1624457923.4962025,2021-06-23T14:18:43.496202Z,52.509815,13.355761666666666,4,2,S2,1624457923.4962025,12.941992040816324,-74.29173265306122,-46.53602653061225,0.0011063885306122,44.0,604.9387755102041,5.306122448979592,0.0246936063265306,12,49,2021-06-23 16:18:43,52.509815,13.355761666666666,26.4,39.2624,257.1,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.613108492589075,2718.2317305674965,pc4,Park,2021-06-23 16:18:43,52.50984666666667,13.356028333333333,38.5,37.966,268.0,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.1613124136854163,2697.7235158389444,pc2,Park,False,False,18.37194720609589,50,10,0.02
1624457924.392618,2021-06-23T14:18:44.392617Z,52.50983333333333,13.355873333333331,2,4,S2,1624457924.392618,14.84085,-75.86535,-47.9938,0.0004464465,41.0,694.5,6.0,0.0161961,12,2,2021-06-23 16:18:44,52.50983333333333,13.355873333333331,38.4,37.966,267.3,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.3988677070221462,2708.0075150441203,pc2,Park,2021-06-23 16:18:44,52.509798333333336,13.355603333333333,26.6,39.2624,257.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.262835067178494,2728.4249452276026,pc4,Park,False,False,18.66673686646802,50,10,0.96
1624457924.4945123,2021-06-23T14:18:44.494512Z,52.509798333333336,13.355603333333333,4,2,S2,1624457924.4945123,13.309116862745098,-73.83428627450981,-46.0365137254902,0.001146689117647,44.0,704.7843137254902,5.15686274509804,0.0285959101960784,12,51,2021-06-23 16:18:44,52.509798333333336,13.355603333333333,26.6,39.2624,257.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.262835067178494,2728.4249452276026,pc4,Park,2021-06-23 16:18:44,52.50983333333333,13.355873333333331,38.4,37.966,267.3,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.3988677070221462,2708.0075150441203,pc2,Park,False,False,18.66673686646802,50,10,-0.02
1624457925.522358,2021-06-23T14:18:45.522357Z,52.509818333333335,13.35572,2,4,S2,1624457925.522358,14.210922272727272,-76.47323636363636,-48.679615909090906,0.000449331590909,41.0,807.3181818181819,7.613636363636363,0.0172382113636363,12,44,2021-06-23 16:18:45,52.509818333333335,13.35572,38.3,37.4104,266.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.3942536550041296,2718.2317305674965,pc2,Park,2021-06-23 16:18:45,52.50978666666666,13.355443333333334,26.8,39.2624,258.3,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.446308161323225,2738.609535727785,pc4,Park,False,False,19.03614661638192,50,10,0.12
1624457925.527585,2021-06-23T14:18:45.527585Z,52.50978666666666,13.355443333333334,4,2,S2,1624457925.527585,13.224207916666666,-72.69905625,-44.8969375,0.0015192670833333,44.0,808.125,4.833333333333333,0.0384182152083333,12,48,2021-06-23 16:18:45,52.50978666666666,13.355443333333334,26.8,39.2624,258.3,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.446308161323225,2738.609535727785,pc4,Park,2021-06-23 16:18:45,52.509818333333335,13.35572,38.3,37.4104,266.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.3942536550041296,2718.2317305674965,pc2,Park,False,False,19.03614661638192,50,10,0.04
